SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charge_group,tenure_group,HighCharge_MonthToMonth,Churn_Probability,Predicted_Churn
0,1,1,0.0,1,0,0.011940298507462671,7.500576967459007e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20920989823977026,0
0,1,0,0.26760563380281693,1,0,0.023880597014925342,0.046007385183475656,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.045286516217426534,0
0,1,1,0.9014084507042254,1,0,0.7293532338308457,0.6860316178167551,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,4,3,0,0.012246362969095094,0
0,1,0,0.6619718309859155,0,1,0.2691542288557213,0.24534964228017542,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2,0,0.1657055759018499,0
0,1,1,0.647887323943662,1,0,0.06268656716417911,0.13173897992153244,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0.0104479335251385,0
0,0,0,0.46478873239436624,1,1,0.9109452736318407,0.41177590583891066,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,5,2,1,0.43965535147039914,0
0,1,0,0.9295774647887325,1,0,0.4716417910447761,0.4966593584121856,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,3,3,0,0.010747448041859767,0
0,0,0,0.7183098591549296,0,0,0.11791044776119403,0.18516039695361183,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,0,0.042569296318530625,0
0,0,0,0.8873239436619719,1,1,0.9636815920398009,0.8441322409416109,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,5,3,0,0.06069088193249936,0
0,0,0,0.35211267605633806,0,1,0.31940298507462683,0.14524578813754904,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,2,0,0.42985020304844734,0
0,0,0,0.056338028169014086,1,0,0.01791044776119402,0.008856450496192013,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16975214502418712,0
0,1,0,0.8309859154929577,1,1,0.7577114427860697,0.6452169397645973,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,4,3,0,0.20023101120997255,0
0,0,0,0.02816901408450704,1,1,0.46766169154228854,0.022051696284329566,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0.46443683742164077,0
1,0,0,0.619718309859155,0,0,0.15870646766169155,0.18206785137318254,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0.15255087912963863,0
0,0,1,0.0,1,1,0.5194029850746269,0.005960073851834756,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,0,0,0.20251106584305806,0
1,0,0,0.09859154929577466,1,1,0.572139303482587,0.06778790676205862,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.7800217998882726,1
1,1,0,0.8169014084507042,1,1,0.6437810945273632,0.5636222017078236,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,4,3,0,0.0713289745681934,0
0,1,0,0.23943661971830985,1,1,0.3114427860696517,0.09918647588276022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0.2724297412061001,0
0,0,0,0.5352112676056339,0,1,0.22238805970149256,0.17028617585968153,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,0,0.2639514801468735,0
0,1,1,0.9577464788732395,1,0,0.019402985074626844,0.1608412185552735,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0.0029473205954100436,0
0,1,0,0.7605633802816901,1,1,0.7810945273631841,0.6023655665820448,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,4,3,1,0.28046553784734796,0
0,1,1,1.0,1,1,0.9999999999999999,0.998574890376183,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,5,3,0,0.04471184072404068,0
0,0,0,0.23943661971830985,0,0,0.06865671641791044,0.05285021924763444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.316107812203379,0
0,1,0,1.0,1,1,0.9174129353233832,0.9189591507039003,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,5,3,0,0.07520290030852696,0
0,0,0,0.0,1,0,0.3134328358208955,0.0035714285714285718,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0.3173021550633885,0
0,0,0,0.014084507042253521,1,0,0.010447761194029848,0.0010962381721670899,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.08894286388929448,0
0,1,1,0.33802816901408456,1,1,0.004477611940298498,0.042101315485806604,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0.017941313154851916,0
0,0,0,0.49295774647887325,1,1,0.009950248756218888,0.07627509808446804,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.03053699546445405,0
1,0,0,0.18309859154929578,0,0,0.21343283582089556,0.07772328640664668,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0.06464842429196362,0
0,1,1,0.23943661971830985,1,0,0.7651741293532338,0.2032252480960074,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,4,1,1,0.48439378649639375,0
0,1,0,0.7323943661971831,1,0,0.01641791044776117,0.1259231479344565,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.006028276891997761,0
0,0,0,0.25352112676056343,0,1,0.21293532338308457,0.08245441957073622,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.541186664586563,1
0,1,1,0.8169014084507042,1,0,0.7169154228855721,0.597190168474498,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,3,0,0.013929264523560159,0
1,0,0,0.14084507042253522,1,1,0.599502487562189,0.09870759289176091,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0.7564032008270856,1
0,0,0,0.6619718309859155,1,1,0.7676616915422886,0.5107892914839604,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,4,2,1,0.31058653952373655,0
1,0,0,0.7183098591549296,0,1,0.3039800995024875,0.2926667435956612,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,3,0,0.19713263785654217,0
0,0,0,0.36619718309859156,1,0,0.3502487562189055,0.16647242095545814,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,2,0,0.07684683803610177,0
1,0,0,0.23943661971830985,1,1,0.663681592039801,0.16441841680129243,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,4,1,1,0.6538274769873219,1
0,1,1,0.0,1,1,0.027363184079601977,0.0002538656819755362,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.254282104361001,0
0,0,0,0.23943661971830985,1,1,0.5562189054726369,0.15312139395338104,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0.6526821839513743,1
0,0,0,0.33802816901408456,1,0,0.8064676616915423,0.28787214401107775,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,4,2,0,0.11873277118091952,0
0,0,0,0.16901408450704225,1,1,0.5611940298507463,0.10932956381260098,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,3,1,0,0.28573323144469087,0
0,0,0,0.056338028169014086,1,1,0.6671641791044776,0.04677475190399261,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,4,0,1,0.6914538420549644,1
0,0,0,0.014084507042253521,1,0,0.6199004975124378,0.019074544195707362,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0.6606086082916466,1
0,1,1,0.647887323943662,0,0,0.2194029850746268,0.20493884144934227,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,2,2,0,0.036558468208728954,0
0,1,1,1.0,1,0,0.012935323383084563,0.16670320793907226,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.002810487622950341,0
0,1,1,0.4507042253521127,1,1,0.011940298507462671,0.06709554581121625,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.02512330524760968,0
0,0,1,0.47887323943661975,1,1,0.01840796019900498,0.07220170782367875,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0.02546442315073244,0
0,0,0,0.6619718309859155,1,1,0.553233830845771,0.41110085391183937,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,3,2,0,0.07096316754498005,0
1,0,0,0.04225352112676056,1,0,0.508457711442786,0.028023309485345024,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6654437710169592,1
0,1,0,0.3943661971830986,0,1,0.2751243781094527,0.15158089083775678,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0.4736166173826722,0
0,1,0,0.46478873239436624,1,1,0.8139303482587064,0.3993999538426033,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,5,2,1,0.6357701700333621,1
0,1,1,0.9577464788732395,0,0,0.20746268656716416,0.31856681283175625,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,3,0,0.006886692439037056,0
0,0,0,0.33802816901408456,0,0,0.3577114427860697,0.16205285021924765,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,2,2,0,0.19977894709470745,0
0,1,0,1.0,1,1,0.6781094527363184,0.696993999538426,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,4,3,0,0.01617266296374059,0
0,1,1,0.4507042253521127,1,0,0.01840796019900498,0.0751846295868913,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0.010764629783024471,0
0,1,1,0.943661971830986,1,1,0.6691542288557214,0.6551811677821371,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,4,3,0,0.05199456043015744,0
0,0,1,0.6056338028169015,1,0,0.012935323383084563,0.0924474959612278,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.00745087192317035,0
0,0,0,0.6901408450704226,1,0,0.011442786069651711,0.11598776828986847,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.006834869650577064,0
0,1,1,0.323943661971831,1,0,0.05920398009950248,0.06811100853911839,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.023933470211744797,0
0,1,1,0.295774647887324,1,1,0.3950248756218906,0.14458804523424879,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1,0,0.09526407717387521,0
0,1,1,1.0,1,1,0.8900497512437812,0.9117239787675976,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,5,3,0,0.040295121665572926,0
0,0,0,0.014084507042253521,1,1,0.5636815920398011,0.01352988691437803,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.7099612875692636,1
0,0,0,0.676056338028169,1,1,0.5592039800995025,0.4273136395107316,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,3,3,0,0.03238071255455948,0
0,1,0,0.7605633802816901,1,1,0.7611940298507462,0.6066582044772675,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,4,3,0,0.18143395868924542,0
0,0,1,0.014084507042253521,1,1,0.7557213930348259,0.020193861066235864,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,1,0.7272331992374806,1
0,0,0,0.014084507042253521,1,1,0.4925373134328358,0.011291253173321025,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6943762749849997,1
0,0,1,0.04225352112676056,1,0,0.309452736318408,0.02317678282944842,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0.25698566404010503,0
0,0,0,0.02816901408450704,0,1,0.217910447761194,0.012918301407800599,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0.6154362780402974,1
0,1,1,0.02816901408450704,0,1,0.12686567164179102,0.008798753750288484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.39012765704867186,0
1,1,0,0.46478873239436624,1,1,0.5701492537313433,0.2777059773828756,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0.5502507055555891,1
0,1,1,0.676056338028169,1,1,0.7930348258706468,0.5653242557119778,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,4,3,0,0.22460794054564692,0
0,1,1,0.14084507042253522,1,1,0.5582089552238805,0.09409185321947844,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6756016955635499,1
1,1,0,0.971830985915493,1,1,0.8577114427860696,0.845897761366259,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,5,3,0,0.08498052205327808,0
0,1,1,0.09859154929577466,1,1,0.32885572139303476,0.04532656358181399,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0.22418325433004432,0
0,0,0,0.15492957746478872,1,0,0.01791044776119402,0.02846180475421186,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.14547096132022325,0
1,1,0,0.47887323943661975,1,1,0.818407960199005,0.41940341564735745,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,5,2,1,0.29096379445371595,0
0,0,0,0.6619718309859155,1,1,0.8940298507462686,0.5825813524117239,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,5,2,0,0.173171042799602,0
0,0,0,0.15492957746478872,1,0,0.31840796019900497,0.06634548811447034,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.2025623328569662,0
0,0,0,0.14084507042253522,1,0,0.6621890547263681,0.10038656819755366,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,4,0,1,0.6242150927590917,1
0,1,1,0.0,1,1,0.5149253731343283,0.005908146780521578,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6433566967843017,1
0,0,0,0.4225352112676057,1,0,0.46766169154228854,0.22795984306485115,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,3,2,0,0.0980980332494117,0
0,0,0,0.02816901408450704,1,1,0.8228855721393035,0.03590468497576737,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,5,0,1,0.8292092566472568,1
1,1,0,0.5492957746478874,1,1,0.8054726368159204,0.4665820447726748,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,4,2,0,0.22371799468843892,0
0,1,1,0.9154929577464789,1,1,0.4895522388059702,0.5180994691899377,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,0.04807432677322125,0
0,0,0,0.5492957746478874,1,1,0.872636815920398,0.4980844680360027,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,5,2,0,0.2953354903049548,0
0,0,0,0.25352112676056343,0,1,0.21343283582089556,0.07976575121163167,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0.49004021578623025,0
0,0,0,0.0,1,0,0.024378109452736302,0.0002192476344334178,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2482405826787193,0
0,1,1,0.8309859154929577,1,1,0.9189054726368159,0.7579102238633741,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,5,3,0,0.08055049017530444,0
0,1,1,0.5774647887323944,1,0,0.010945273631840807,0.09791137779829218,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0.008586606651064557,0
0,1,0,0.8873239436619719,1,1,0.47661691542288565,0.5046965151165475,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,3,3,0,0.042813128664949296,0
0,0,0,0.971830985915493,1,0,0.7114427860696517,0.7325640433879529,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,3,0,0.015044454421951329,0
0,1,0,0.5774647887323944,1,1,0.673134328358209,0.428219478421417,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,4,2,1,0.28947891952101346,0
0,0,0,0.18309859154929578,1,0,0.010945273631840807,0.035310408492961,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.055962864432615805,0
0,1,1,0.8450704225352113,1,0,0.4134328358208955,0.4180360027694438,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3,0,0.05505016596047268,0
0,0,0,0.47887323943661975,1,1,0.7059701492537314,0.3730094622663282,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,4,2,0,0.16736551898242755,0
0,0,0,0.0,1,1,0.3203980099502488,0.003652204015693515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0.42591734173851165,0
1,0,0,0.4507042253521127,1,1,0.6527363184079601,0.31127394414954995,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,4,2,1,0.41036311018242927,0
1,0,0,0.8873239436619719,1,1,0.01791044776119402,0.13607777521347797,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0.0067417674648122365,0
0,0,0,0.07042253521126761,1,0,0.01741293532338306,0.010431571659358412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18197119632780087,0
1,1,1,0.9014084507042254,1,1,0.8522388059701492,0.7787099007615971,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,5,3,0,0.16085312573711766,0
1,1,0,0.33802816901408456,1,1,0.507960199004975,0.2070505423494115,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0.5176161744067378,1
0,1,1,0.9859154929577465,1,0,0.7129353233830846,0.7429436879759981,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,3,0,0.011227506898720343,0
0,0,0,0.46478873239436624,1,1,0.8766169154228854,0.4073909531502423,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,5,2,1,0.6065484813181655,1
0,0,0,0.04225352112676056,1,1,0.53681592039801,0.03308908377567506,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.6744065850687351,1
0,0,1,0.14084507042253522,1,0,0.014427860696517386,0.022778675282714055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1279707740076107,0
0,1,1,0.7323943661971831,1,0,0.019402985074626844,0.12108816062774061,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0.009068748543461735,0
1,0,0,0.28169014084507044,1,1,0.7676616915422886,0.23151396261250864,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,1,1,0.697359198285982,1
1,1,0,0.7887323943661972,1,0,0.8194029850746268,0.660898915301177,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,5,3,1,0.45813729907106926,0
0,0,0,0.04225352112676056,1,1,0.617412935323383,0.03524117239787676,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0.6254204767445282,1
0,0,0,0.08450704225352114,1,0,0.2552238805970149,0.029956150473113317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.31056218848717004,0
0,0,1,0.5633802816901409,1,0,0.5169154228855721,0.33184283406415876,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,3,2,0,0.03641170763561143,0
0,0,1,0.33802816901408456,1,1,0.772636815920398,0.2804004154165705,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,4,2,1,0.4955464805860445,0
0,0,0,0.0,1,1,0.33781094527363187,0.003854142626355874,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0.3997687598242155,0
0,1,1,0.3943661971830986,1,0,0.01741293532338306,0.06014885760443111,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0.03187136877932414,0
0,1,1,0.8873239436619719,1,0,0.7164179104477612,0.6473978767597507,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,4,3,0,0.10585659223751484,0
0,0,0,0.6056338028169015,1,0,0.46915422885572144,0.31799561504731133,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,0,0.04316603544120091,0
0,0,0,0.0,1,0,0.2676616915422885,0.0030406185091160854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.34813959801142363,0
0,1,1,0.9859154929577465,1,0,0.9059701492537312,0.8959208400646204,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,5,3,0,0.02309477558467517,0
0,0,0,0.971830985915493,1,0,0.6611940298507463,0.6891587814447265,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,4,3,0,0.02162404044316201,0
0,0,0,0.014084507042253521,1,0,0.020895522388059695,0.001880913916455112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.18487535004236322,0
0,0,0,0.02816901408450704,1,0,0.6517412935323383,0.02636164320332333,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,4,0,1,0.6248389876229707,1
0,1,1,0.07042253521126761,1,0,0.014427860696517386,0.01092776367412878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1471058561852363,0
0,1,1,0.25352112676056343,1,1,0.8228855721393035,0.21425686591276252,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,5,1,0,0.42773769759135083,0
0,1,1,0.07042253521126761,1,1,0.754228855721393,0.05769097622894069,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4,0,1,0.6403925880444313,1
0,1,0,0.676056338028169,1,0,0.024378109452736302,0.11692245557350565,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0.013008074074403833,0
0,1,1,0.5352112676056339,1,0,0.8134328358208955,0.44042810985460423,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,4,2,0,0.32644421996858775,0
0,1,1,0.8450704225352113,1,1,0.8203980099502487,0.6923436418186014,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,5,3,0,0.09192516790551132,0
0,0,0,0.0,0,0,0.061194029850746234,0.0006462035541195473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4829053450724338,0
0,0,0,0.056338028169014086,1,0,0.01691542288557213,0.010477729056081235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18635593218174826,0
0,1,0,0.02816901408450704,0,0,0.16766169154228855,0.009496884375721208,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.2814139040167,0
0,0,0,0.9295774647887325,1,0,0.02238805970149252,0.16295291945534274,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0.0039425006748462525,0
1,0,0,0.9577464788732395,1,0,0.5557213930348258,0.5783752596353565,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,3,3,0,0.013834559979739808,0
0,0,0,0.25352112676056343,1,1,0.3776119402985074,0.12400184629586894,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0.40260523459199493,0
0,1,1,0.8591549295774649,1,1,0.9208955223880596,0.7872317101315486,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,5,3,0,0.1810782977352507,0
1,1,0,0.04225352112676056,0,1,0.11592039800995024,0.011475882760212323,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.6505738824369787,1
0,0,0,0.19718309859154928,1,1,0.6462686567164179,0.12822524809600738,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1,0.4792025327105051,0
0,1,1,0.7183098591549296,1,1,0.7462686567164178,0.5322986383567967,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,4,3,1,0.17724828786792135,0
0,0,0,0.0,1,0,0.019900497512437804,0.00016732056312024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1938028729069887,0
1,0,0,0.0,1,0,0.2681592039800995,0.0030463881837064395,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.4592541010015464,0
0,0,0,0.943661971830986,0,0,0.20547263681592037,0.31160858527579044,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,3,0,0.009274976306811126,0
0,1,1,0.014084507042253521,1,0,0.015920398009950265,0.001973228709900761,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.07406353082913678,0
0,1,0,0.9859154929577465,1,1,0.8034825870646766,0.8049619201477037,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,4,3,0,0.0738432302241056,0
0,0,0,0.3098591549295775,1,1,0.01243781094527363,0.052088622201707825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.12925445414936934,0
0,1,1,0.8169014084507042,1,0,0.07164179104477608,0.17484998846065083,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0.0062380060338217335,0
0,0,0,0.15492957746478872,1,0,0.01840796019900498,0.023632587122086313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1547755136123102,0
0,1,0,0.7042253521126761,1,1,0.7487562189054726,0.5308966074313409,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,4,3,0,0.13274211118460774,0
0,0,0,0.7605633802816901,1,1,0.4074626865671642,0.36430302330948533,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,2,3,0,0.01419395905432733,0
1,1,0,0.8309859154929577,1,1,0.8567164179104477,0.7293618739903069,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,5,3,0,0.32025014434240223,0
0,0,1,0.056338028169014086,1,0,0.2761194029850746,0.023413339487652896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.2787552429166232,0
1,1,0,0.3098591549295775,1,1,0.7139303482587065,0.23139856912070159,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,4,1,1,0.47551460657563294,0
0,0,0,0.16901408450704225,0,1,0.06865671641791044,0.03612393261020079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3865194501117936,0
1,1,0,0.9154929577464789,1,1,0.6199004975124378,0.6053888760673899,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,4,3,0,0.046291011425295236,0
0,1,0,0.676056338028169,1,1,0.3373134328358208,0.2959785368105239,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0.13169596290355207,0
0,0,0,0.0,1,0,0.015422885572139305,0.00011539349180706175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19909870811641295,0
0,0,0,0.02816901408450704,1,1,0.5104477611940298,0.023482575582737135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.6058675516458628,1
0,1,1,0.6338028169014085,1,0,0.014925373134328346,0.09666512808677591,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0.007237569840934525,0
0,1,0,0.5774647887323944,1,0,0.6577114427860695,0.40996999769213016,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,4,2,0,0.034362566858401576,0
0,1,0,0.18309859154929578,1,0,0.872636815920398,0.1534848834525733,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,5,1,0,0.1902496303969248,0
0,1,1,0.8169014084507042,1,0,0.015920398009950265,0.13494691899376876,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0.0042998071493518045,0
0,0,0,0.3098591549295775,1,1,0.564179104477612,0.1952054004154166,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0.6240014461088411,1
0,0,0,0.09859154929577466,1,0,0.025870646766169153,0.01648396030463882,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.04231692839381197,0
0,1,1,0.295774647887324,1,1,0.49004975124378103,0.17600392337872145,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,3,1,0,0.06326667761315445,0
0,1,1,0.09859154929577466,1,1,0.010945273631840807,0.015439649203784905,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17539626391644478,0
